model_name,scope,module,surface_name,base_policy,alt_policy,n_mean,n_std,n_min,n_max,base_accuracy_mean,base_accuracy_std,base_accuracy_min,base_accuracy_max,alt_accuracy_mean,alt_accuracy_std,alt_accuracy_min,alt_accuracy_max,delta_mean,delta_std,delta_min,delta_max,mcnemar_p_mean,mcnemar_p_std,mcnemar_p_min,mcnemar_p_max
Qwen/Qwen2.5-14B-Instruct,math:hard_generic_main_r2,math,hard_generic_main_r2,ALWAYS_REWRITE_OR_RESTART,MATH_TUNED_SIMPLE_RULE,165.66666666666666,5.5075705472861065,162,172,0.730457812324777,0.003926896586313775,0.7267441860465116,0.7345679012345679,0.8310270686659774,0.031634286151281235,0.8024691358024691,0.8650306748466258,0.09852750520054461,0.034133700445034415,0.06574074074074074,0.13386503067484662,0.02798073068455172,0.04519666829727377,0.0004719867429230362,0.08014331245794892
Qwen/Qwen2.5-14B-Instruct,math:hard_generic_main_r2,math,hard_generic_main_r2,ALWAYS_REWRITE_OR_RESTART,POOLED_LEARNED_GATE,165.66666666666666,5.5075705472861065,162,172,0.730457812324777,0.003926896586313775,0.7267441860465116,0.7345679012345679,0.812999688231533,0.04159906210385664,0.7777777777777778,0.8588957055214724,0.08070127237936879,0.043781262287986414,0.041061728395061725,0.12769325153374234,0.09480408346280456,0.14763475873048515,0.0003240634687244892,0.26493089646101
Qwen/Qwen2.5-14B-Instruct,math:hard_generic_main_r2,math,hard_generic_main_r2,ALWAYS_REWRITE_OR_RESTART,POOLED_RULE_BEST,165.66666666666666,5.5075705472861065,162,172,0.730457812324777,0.003926896586313775,0.7267441860465116,0.7345679012345679,0.8310270686659774,0.031634286151281235,0.8024691358024691,0.8650306748466258,0.09852750520054461,0.034133700445034415,0.06574074074074074,0.13386503067484662,0.02798073068455172,0.04519666829727377,0.0004719867429230362,0.08014331245794892
Qwen/Qwen2.5-14B-Instruct,math:hard_generic_main_r2,math,hard_generic_main_r2,POOLED_RULE_BEST,FORMAT_TUNED_SIMPLE_RULE,165.66666666666666,5.5075705472861065,162,172,0.8310270686659774,0.031634286151281235,0.8024691358024691,0.8650306748466258,0.8310270686659774,0.031634286151281235,0.8024691358024691,0.8650306748466258,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,math:hard_generic_main_r2,math,hard_generic_main_r2,POOLED_RULE_BEST,MATH_TUNED_SIMPLE_RULE,165.66666666666666,5.5075705472861065,162,172,0.8310270686659774,0.031634286151281235,0.8024691358024691,0.8650306748466258,0.8310270686659774,0.031634286151281235,0.8024691358024691,0.8650306748466258,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,math:overall,math,overall,ALWAYS_REWRITE_OR_RESTART,FORMAT_TUNED_SIMPLE_RULE,707.6666666666666,20.207259421636913,686,726,0.718300584555487,0.007296844018519231,0.710267229254571,0.7245179063360881,0.821622376294648,0.008039894476918058,0.8168044077134986,0.8309037900874635,0.10325373724812441,0.009857894302016878,0.0919366391184573,0.10997084548104956,8.870026388539873e-08,1.2153160482510644e-07,3.1199977362454725e-09,2.2780729322301898e-07
Qwen/Qwen2.5-14B-Instruct,math:overall,math,overall,ALWAYS_REWRITE_OR_RESTART,MATH_TUNED_SIMPLE_RULE,707.6666666666666,20.207259421636913,686,726,0.718300584555487,0.007296844018519231,0.710267229254571,0.7245179063360881,0.8253780738222156,0.007313601365311939,0.8209366391184573,0.8338192419825073,0.10691372681795641,0.009543086723782108,0.09590633608815426,0.11286297376093296,1.7634200828448808e-08,2.3872040523414917e-08,8.80174368561454e-10,4.49677766895134e-08
Qwen/Qwen2.5-14B-Instruct,math:overall,math,overall,ALWAYS_REWRITE_OR_RESTART,POOLED_LEARNED_GATE,707.6666666666666,20.207259421636913,686,726,0.718300584555487,0.007296844018519231,0.710267229254571,0.7245179063360881,0.7754648783628845,0.009535455105173028,0.7644628099173554,0.7813411078717201,0.05688807071024491,0.015862269947992978,0.039438016528925625,0.07043319268635723,8.767027316821901e-06,1.3992492421081205e-05,1.7951476752580547e-10,2.4904030624384177e-05
Qwen/Qwen2.5-14B-Instruct,math:overall,math,overall,ALWAYS_REWRITE_OR_RESTART,POOLED_RULE_BEST,707.6666666666666,20.207259421636913,686,726,0.718300584555487,0.007296844018519231,0.710267229254571,0.7245179063360881,0.821622376294648,0.008039894476918058,0.8168044077134986,0.8309037900874635,0.10325373724812441,0.009857894302016878,0.0919366391184573,0.10997084548104956,8.870026388539873e-08,1.2153160482510644e-07,3.1199977362454725e-09,2.2780729322301898e-07
Qwen/Qwen2.5-14B-Instruct,math:overall,math,overall,POOLED_RULE_BEST,FORMAT_TUNED_SIMPLE_RULE,707.6666666666666,20.207259421636913,686,726,0.821622376294648,0.008039894476918058,0.8168044077134986,0.8309037900874635,0.821622376294648,0.008039894476918058,0.8168044077134986,0.8309037900874635,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,math:overall,math,overall,POOLED_RULE_BEST,MATH_TUNED_SIMPLE_RULE,707.6666666666666,20.207259421636913,686,726,0.821622376294648,0.008039894476918058,0.8168044077134986,0.8309037900874635,0.8253780738222156,0.007313601365311939,0.8209366391184573,0.8338192419825073,0.0036599895698319895,0.0006691168138417306,0.0028921282798833846,0.004118143459915609,0.3333333333333333,0.14433756729740643,0.25,0.5
Qwen/Qwen2.5-14B-Instruct,overall,pooled,overall,ALWAYS_REWRITE_OR_RESTART,FORMAT_TUNED_SIMPLE_RULE,939.0,18.33030277982336,923,959,0.6768789742501484,0.008869751954047012,0.6684491978609626,0.6861313868613139,0.7775160416117365,0.008812903769393933,0.7716371220020855,0.7876489707475623,0.10004416927500885,0.012695758410171046,0.08590615224191865,0.11047020585048754,1.7645436631863888e-09,3.0082016248788512e-09,4.3502582005353024e-13,5.237971662487788e-09
Qwen/Qwen2.5-14B-Instruct,overall,pooled,overall,ALWAYS_REWRITE_OR_RESTART,MATH_TUNED_SIMPLE_RULE,939.0,18.33030277982336,923,959,0.6768789742501484,0.008869751954047012,0.6684491978609626,0.6861313868613139,0.7631627447252844,0.0077775325456927655,0.7550802139037434,0.7705943691345151,0.08567671105133233,0.001111705137485579,0.08473618352450467,0.0869035752979415,3.234411318628415e-09,2.745559910612593e-09,7.341755989633953e-10,6.172639137067409e-09
Qwen/Qwen2.5-14B-Instruct,overall,pooled,overall,ALWAYS_REWRITE_OR_RESTART,POOLED_LEARNED_GATE,939.0,18.33030277982336,923,959,0.6768789742501484,0.008869751954047012,0.6684491978609626,0.6861313868613139,0.7427598754009775,0.009685372941289312,0.7320125130344108,0.7508125677139762,0.06572018746558023,0.017161859252039124,0.045945776850886334,0.0767294117647059,1.8882100757551288e-07,3.269704532845071e-07,1.6534025083933924e-13,5.663739625418237e-07
Qwen/Qwen2.5-14B-Instruct,overall,pooled,overall,ALWAYS_REWRITE_OR_RESTART,POOLED_RULE_BEST,939.0,18.33030277982336,923,959,0.6768789742501484,0.008869751954047012,0.6684491978609626,0.6861313868613139,0.7775160416117365,0.008812903769393933,0.7716371220020855,0.7876489707475623,0.10004416927500885,0.012695758410171046,0.08590615224191865,0.11047020585048754,1.7645436631863888e-09,3.0082016248788512e-09,4.3502582005353024e-13,5.237971662487788e-09
Qwen/Qwen2.5-14B-Instruct,overall,pooled,overall,POOLED_RULE_BEST,FORMAT_TUNED_SIMPLE_RULE,939.0,18.33030277982336,923,959,0.7775160416117365,0.008812903769393933,0.7716371220020855,0.7876489707475623,0.7775160416117365,0.008812903769393933,0.7716371220020855,0.7876489707475623,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,overall,pooled,overall,POOLED_RULE_BEST,MATH_TUNED_SIMPLE_RULE,939.0,18.33030277982336,923,959,0.7775160416117365,0.008812903769393933,0.7716371220020855,0.7876489707475623,0.7631627447252844,0.0077775325456927655,0.7550802139037434,0.7705943691345151,-0.014367458223676514,0.011721455563520784,-0.023566630552546045,-0.0011699687174139774,0.33447998901829123,0.5763594762996442,0.00011307420209050179,1.0
